applicant_id,jurisdiction,region,age_group,employment_status,annual_income,debt_to_income,credit_history_years,missed_payments_12m,credit_utilization,existing_customer,customer_tenure_years,spending_volatility,requested_credit_limit,synthetic_group_proxy,prob_good_repayment,good_repayment_12m,policy_score,approval_decision
APP-01217,US,US_Midwest,35-44,Full-time,186521,0.039,12,0,0.417,1,5.6,0.262,20300,Group_A,0.99,1,0.6817,Approved
APP-01218,EU,EU_Central,45-54,Self-employed,121386,0.278,15.8,2,0.745,0,0,0.365,19800,Group_A,0.9336,1,0.5385,Manual Review
APP-01219,EU,EU_Central,25-34,Student,26172,0.562,6.7,2,0.389,0,0,0.678,4700,Group_B,0.0791,1,0,Declined
APP-01220,US,US_East,18-24,Student,34551,0.278,2.4,2,0.483,1,1.1,0.463,2700,Group_B,0.403,1,0.2646,Declined
APP-01221,EU,EU_West,25-34,Unemployed,12000,0.18,7.4,2,0.397,1,10.1,0.33,3300,Group_A,0.7653,1,0.3501,Declined
APP-01222,US,US_Midwest,35-44,Full-time,47593,0.319,11.1,1,0.409,0,0,0.496,3300,Group_A,0.9373,1,0.5342,Manual Review
APP-01223,US,US_Midwest,25-34,Full-time,101330,0.117,7.9,0,0.358,0,0,0.208,16200,Group_A,0.9788,1,0.5987,Approved
APP-01224,EU,EU_West,25-34,Full-time,75038,0.079,7.2,0,0.142,0,0,0.742,10100,Group_A,0.9567,1,0.6239,Approved
APP-01225,US,US_South,25-34,Student,42573,0.292,8.8,0,0.534,0,0,0.418,4600,Group_A,0.8766,1,0.4384,Declined
APP-01226,EU,EU_Central,18-24,Unemployed,19180,0.755,3.5,4,0.455,0,0,0.75,4600,Group_C,0.0293,0,0,Declined
APP-01227,US,US_West,35-44,Student,50740,0.282,8.8,2,0.543,1,10.4,0.761,5800,Group_A,0.7385,1,0.3894,Declined
APP-01228,US,US_South,45-54,Full-time,66374,0.142,13.6,0,0.566,1,6,0.298,7800,Group_A,0.9815,1,0.5156,Manual Review
APP-01229,EU,EU_North,25-34,Unemployed,37716,0.338,5,1,0.338,1,4.2,0.275,8300,Group_A,0.449,0,0.1496,Declined
APP-01230,US,US_South,35-44,Full-time,141201,0.067,13.1,0,0.406,0,0,0.145,21900,Group_A,0.99,1,0.6472,Approved
APP-01231,EU,EU_North,35-44,Full-time,156327,0.182,7.5,0,0.81,0,0,0.384,9800,Group_A,0.9761,1,0.6413,Approved
APP-01232,US,US_East,25-34,Full-time,154643,0.566,5.2,1,0.566,1,7.1,0.474,8800,Group_B,0.9412,1,0.5191,Manual Review
APP-01233,US,US_South,35-44,Full-time,100740,0.085,11.8,2,0.331,1,8,0.129,14100,Group_A,0.9804,1,0.5908,Approved
APP-01234,US,US_West,25-34,Full-time,84344,0.094,9.1,0,0.261,0,0,0.394,17600,Group_A,0.9841,1,0.6466,Approved
APP-01235,EU,EU_South,35-44,Full-time,45480,0.371,11.4,3,0.468,1,10,0.478,2200,Group_A,0.7827,1,0.3981,Declined
APP-01236,US,US_West,18-24,Full-time,40166,0.393,0,0,0.247,0,0,0.331,7700,Group_A,0.6934,1,0.3812,Declined
APP-01237,EU,EU_West,35-44,Self-employed,75554,0.506,8.9,1,0.548,1,6.5,0.944,15500,Group_A,0.7921,0,0.5232,Manual Review
APP-01238,US,US_East,35-44,Student,58759,0.14,7.4,1,0.361,0,0,0.277,5000,Group_C,0.9179,1,0.4974,Manual Review
APP-01239,EU,EU_North,18-24,Self-employed,29654,0.281,0,1,0.279,1,0,0.497,2400,Group_B,0.5697,0,0.2689,Declined
APP-01240,US,US_Midwest,25-34,Full-time,89423,0.446,3.9,3,0.278,0,0,0.259,17700,Group_B,0.6051,1,0.3346,Declined
APP-01241,EU,EU_West,55+,Part-time,51559,0.145,18.4,0,0.261,1,5.5,0.259,6800,Group_A,0.9577,1,0.6498,Approved
APP-01242,EU,EU_South,25-34,Student,29934,0.556,9.7,0,0.346,0,0,0.374,5400,Group_A,0.7437,1,0.3751,Declined
APP-01243,EU,EU_South,35-44,Full-time,100958,0.393,8.1,2,0.571,0,0,0.46,16100,Group_A,0.7657,1,0.448,Declined
APP-01244,EU,EU_South,55+,Full-time,57921,0.124,21.8,0,0.107,0,0,0.228,3300,Group_B,0.9611,0,0.6364,Approved
APP-01245,EU,EU_North,45-54,Full-time,66162,0.223,16.4,0,0.172,0,0,0.287,4400,Group_B,0.9664,1,0.5946,Approved
APP-01246,EU,EU_Central,35-44,Full-time,41911,0.166,13,0,0.581,1,2.2,0.404,8600,Group_A,0.9196,1,0.4995,Manual Review
APP-01247,US,US_West,45-54,Self-employed,78198,0.364,14.5,0,0.339,0,0,0.317,12300,Group_A,0.969,1,0.5489,Manual Review
APP-01248,US,US_West,45-54,Student,33545,0.291,16.8,1,0.594,1,10.1,0.343,7100,Group_A,0.6792,0,0.4929,Manual Review
APP-01249,EU,EU_West,35-44,Full-time,66788,0.133,7.2,1,0.159,0,0,0.448,12500,Group_C,0.9344,1,0.4897,Manual Review
APP-01250,EU,EU_West,35-44,Part-time,57134,0.683,10.8,3,0.835,0,0,0.897,7900,Group_B,0.3497,0,0.0535,Declined
APP-01251,EU,EU_West,25-34,Student,43603,0.26,6.3,0,0.446,1,6,0.555,6400,Group_A,0.7114,1,0.3912,Declined
APP-01252,US,US_Midwest,55+,Student,39778,0.332,20.1,0,0.515,0,0,0.404,9100,Group_A,0.8898,1,0.5196,Manual Review
APP-01253,US,US_East,35-44,Full-time,118394,0.395,6.1,2,0.419,1,4,0.491,9500,Group_B,0.7395,1,0.4386,Declined
APP-01254,US,US_West,18-24,Student,28739,0.265,0,0,0.242,0,0,0.493,3600,Group_A,0.7232,1,0.3368,Declined
APP-01255,EU,EU_South,45-54,Full-time,83849,0.335,13.7,1,0.391,1,7,0.481,13400,Group_A,0.9713,1,0.5259,Manual Review
APP-01256,US,US_West,35-44,Full-time,73289,0.174,13.4,1,0.527,0,0,0.314,11100,Group_A,0.9363,1,0.5332,Manual Review
APP-01257,US,US_East,18-24,Full-time,49220,0.647,0,0,0.424,0,0,0.338,6500,Group_B,0.3337,1,0.1553,Declined
APP-01258,US,US_East,35-44,Full-time,116851,0.132,10.6,0,0.118,0,0,0.337,22200,Group_A,0.99,1,0.5984,Approved
APP-01259,US,US_South,25-34,Part-time,87568,0.275,7.9,3,0.391,1,10.2,0.887,16400,Group_A,0.754,1,0.4272,Declined
APP-01260,EU,EU_West,45-54,Full-time,152753,0.447,19,1,0.36,1,7.1,0.534,25500,Group_C,0.9567,1,0.5956,Approved
APP-01261,US,US_West,25-34,Full-time,58439,0.447,9.4,2,0.574,0,0,0.401,11700,Group_A,0.7625,1,0.3255,Declined
APP-01262,EU,EU_North,45-54,Full-time,91459,0.222,13.9,0,0.47,0,0,0.539,21000,Group_A,0.9849,1,0.5416,Manual Review
APP-01263,US,US_Midwest,35-44,Self-employed,111462,0.626,6.7,1,0.352,1,7.7,0.354,20000,Group_A,0.9574,1,0.5649,Manual Review
APP-01264,US,US_Midwest,18-24,Full-time,82496,0.033,7.7,1,0.479,1,6,0.236,10500,Group_A,0.9216,1,0.5171,Manual Review
APP-01265,US,US_South,55+,Part-time,65982,0.387,23.8,1,0.564,0,0,0.589,14900,Group_B,0.7373,1,0.4912,Manual Review
APP-01266,US,US_East,35-44,Full-time,87703,0.174,11.4,0,0.543,1,8.9,0.517,6700,Group_A,0.9664,1,0.569,Manual Review
APP-01267,US,US_West,25-34,Full-time,42408,0.24,3.7,1,0.535,1,6.6,0.246,7200,Group_A,0.8393,1,0.3746,Declined
APP-01268,US,US_West,35-44,Full-time,48258,0.193,10.9,1,0.512,1,9.5,0.155,8900,Group_B,0.8591,0,0.4946,Manual Review
APP-01269,EU,EU_West,45-54,Full-time,90727,0.322,13.6,1,0.677,1,10.5,0.46,23000,Group_B,0.875,1,0.4648,Declined
APP-01270,US,US_West,25-34,Full-time,72895,0.132,4.1,1,0.672,1,3.5,0.277,18800,Group_B,0.9307,1,0.4869,Manual Review
APP-01271,EU,EU_West,25-34,Full-time,45479,0.218,8.5,1,0.447,1,6.8,0.462,7800,Group_A,0.8334,1,0.4992,Manual Review
APP-01272,EU,EU_North,25-34,Unemployed,29768,0.366,7.2,1,0.537,0,0,0.531,6600,Group_A,0.5165,1,0.1907,Declined
APP-01273,EU,EU_South,25-34,Self-employed,75800,0.389,1.7,1,0.373,0,0,0.572,14400,Group_B,0.7174,1,0.3587,Declined
APP-01274,US,US_West,45-54,Full-time,57039,0.217,15.3,0,0.194,1,8.8,0.373,6100,Group_A,0.971,1,0.5454,Manual Review
APP-01275,US,US_South,35-44,Full-time,124378,0.229,10.3,1,0.501,1,7.4,0.418,23400,Group_B,0.9798,1,0.5422,Manual Review
APP-01276,US,US_West,25-34,Student,22925,0.274,5.4,1,0.504,1,3.8,0.216,5000,Group_B,0.5581,1,0.2472,Declined
APP-01277,US,US_West,25-34,Full-time,110052,0.382,4.9,0,0.51,0,0,0.269,21200,Group_B,0.9241,1,0.4879,Manual Review
APP-01278,EU,EU_North,25-34,Full-time,58650,0.163,8.6,0,0.618,0,0,0.362,4800,Group_A,0.8207,1,0.4448,Declined
APP-01279,US,US_East,55+,Part-time,32508,0.445,20.2,6,0.229,0,0,0.362,3000,Group_A,0.4006,0,0.2298,Declined
APP-01280,US,US_East,25-34,Self-employed,46427,0.28,4.7,2,0.566,1,2.8,0.718,9800,Group_B,0.7417,1,0.3379,Declined
APP-01281,EU,EU_North,55+,Full-time,78958,0.085,13.6,0,0.168,0,0,0.323,5300,Group_A,0.9746,1,0.5567,Manual Review
APP-01282,EU,EU_Central,35-44,Full-time,75784,0.024,10,0,0.442,0,0,0.508,8800,Group_A,0.9888,1,0.6185,Approved
APP-01283,EU,EU_South,25-34,Full-time,63146,0.457,7.2,2,0.232,1,7.1,0.231,5300,Group_C,0.8518,1,0.4273,Declined
APP-01284,US,US_East,55+,Self-employed,81618,0.087,19.1,1,0.426,1,6.9,0.712,16200,Group_C,0.9792,1,0.6834,Approved
APP-01285,US,US_South,35-44,Full-time,83569,0.231,10,3,0.87,1,7,0.228,13500,Group_A,0.8896,1,0.4499,Declined
APP-01286,US,US_South,35-44,Full-time,87615,0.542,8.7,2,0.439,1,8,0.213,14000,Group_A,0.9204,1,0.4869,Manual Review
APP-01287,US,US_Midwest,55+,Full-time,38190,0.251,23.2,0,0.324,0,0,0.194,5500,Group_A,0.9519,1,0.4863,Manual Review
APP-01288,US,US_South,18-24,Full-time,50999,0.573,1.5,4,0.699,1,1.2,0.801,6700,Group_B,0.2092,0,0,Declined
APP-01289,US,US_West,18-24,Unemployed,17899,0.347,3.3,1,0.544,0,0,0.47,500,Group_C,0.4459,0,0.0921,Declined
APP-01290,US,US_East,45-54,Part-time,123737,0.172,12.2,0,0.259,1,8.9,0.42,20500,Group_A,0.9881,1,0.6448,Approved
APP-01291,US,US_Midwest,25-34,Part-time,30587,0.331,6.1,3,0.475,0,0,0.407,8000,Group_A,0.3313,0,0.1274,Declined
APP-01292,US,US_Midwest,25-34,Full-time,30843,0.056,4.9,0,0.362,0,0,0.319,2900,Group_C,0.7922,1,0.4645,Declined
APP-01293,EU,EU_North,18-24,Full-time,67376,0.245,1.9,0,0.543,0,0,0.559,5800,Group_A,0.7777,1,0.4453,Declined
APP-01294,EU,EU_South,18-24,Full-time,59626,0.11,1.1,0,0.567,1,0,0.339,7300,Group_A,0.8558,1,0.4978,Manual Review
APP-01295,EU,EU_Central,45-54,Full-time,56770,0.281,14.2,2,0.531,1,7,0.601,14200,Group_C,0.7726,0,0.4183,Declined
APP-01296,US,US_South,25-34,Unemployed,14658,0.172,8.4,1,0.512,1,11,0.504,5300,Group_A,0.6118,1,0.3132,Declined
APP-01297,US,US_South,35-44,Full-time,151095,0.302,4.6,0,0.358,0,0,0.277,28300,Group_B,0.9879,1,0.628,Approved
APP-01298,US,US_South,35-44,Full-time,170554,0.504,14.9,1,0.843,1,6.5,0.447,22900,Group_A,0.9898,1,0.5564,Manual Review
APP-01299,EU,EU_Central,25-34,Full-time,24344,0.331,7.6,1,0.452,1,11.4,0.205,2900,Group_A,0.6724,1,0.2985,Declined
APP-01300,EU,EU_West,18-24,Self-employed,31765,0.691,0.2,1,0.654,1,0,0.504,7800,Group_B,0.1665,0,0.0469,Declined
APP-01301,US,US_West,45-54,Full-time,202487,0.379,18,0,0.675,1,6.1,0.398,14600,Group_A,0.99,1,0.5823,Approved
APP-01302,EU,EU_North,18-24,Full-time,38434,0.605,0,1,0.488,0,0,0.441,4400,Group_C,0.272,0,0.0892,Declined
APP-01303,US,US_South,45-54,Full-time,64353,0.759,12.3,0,0.668,1,9.3,0.515,8400,Group_B,0.8747,1,0.4521,Declined
APP-01304,US,US_Midwest,55+,Student,31550,0.234,20.7,3,0.492,0,0,0.608,3000,Group_A,0.5492,0,0.2647,Declined
APP-01305,EU,EU_South,25-34,Full-time,45026,0.132,9.5,0,0.737,1,9.7,0.221,7100,Group_A,0.9405,1,0.4821,Manual Review
APP-01306,EU,EU_West,35-44,Student,18222,0.582,10.9,2,0.377,1,8.6,0.612,3600,Group_A,0.5127,0,0.2143,Declined
APP-01307,EU,EU_West,35-44,Part-time,90748,0.161,12,0,0.152,1,5.6,0.407,5000,Group_A,0.8977,1,0.5781,Manual Review
APP-01308,EU,EU_South,25-34,Full-time,32535,0.252,5.2,0,0.422,1,0.4,0.609,6600,Group_A,0.8658,1,0.4716,Declined
APP-01309,US,US_East,45-54,Part-time,67007,0.53,17.1,0,0.539,0,0,0.344,14000,Group_A,0.9441,1,0.5269,Manual Review
APP-01310,EU,EU_North,55+,Full-time,122816,0.61,24.7,1,0.255,0,0,0.757,18200,Group_A,0.9727,1,0.6233,Approved
APP-01311,US,US_West,25-34,Unemployed,12727,0.448,6.5,1,0.562,1,5.6,0.432,2500,Group_B,0.3984,0,0.1793,Declined
APP-01312,EU,EU_West,35-44,Full-time,49907,0.47,8.6,1,0.21,0,0,0.274,6400,Group_B,0.6791,0,0.3908,Declined
APP-01313,US,US_South,55+,Full-time,119228,0.569,20.3,2,0.493,0,0,0.677,23800,Group_B,0.9507,1,0.6251,Approved
APP-01314,EU,EU_North,55+,Full-time,104745,0.278,22.3,2,0.55,1,4.6,0.37,10600,Group_A,0.99,1,0.6484,Approved
APP-01315,US,US_Midwest,35-44,Full-time,68369,0.456,12.1,0,0.305,1,7.2,0.601,13600,Group_A,0.7665,1,0.4411,Declined
APP-01316,EU,EU_West,35-44,Unemployed,50847,0.351,11.2,0,0.55,0,0,0.361,7900,Group_B,0.6954,0,0.4026,Declined
APP-01317,US,US_South,25-34,Full-time,128328,0.055,8.9,0,0.305,0,0,0.119,28900,Group_A,0.99,1,0.6509,Approved
APP-01318,EU,EU_North,55+,Self-employed,84930,0.246,20.7,1,0.433,0,0,0.368,21900,Group_A,0.9844,1,0.611,Approved
APP-01319,US,US_Midwest,25-34,Full-time,41677,0.337,5.7,2,0.536,1,6.5,0.175,7300,Group_B,0.4793,1,0.1857,Declined
APP-01320,US,US_South,35-44,Unemployed,24576,0.529,8,2,0.511,0,0,0.472,2600,Group_B,0.1644,1,0.0326,Declined
APP-01321,US,US_East,25-34,Full-time,84819,0.15,4.5,0,0.526,1,6.6,0.527,6800,Group_A,0.9286,1,0.4452,Declined
APP-01322,US,US_South,25-34,Full-time,68496,0.314,5.9,1,0.518,1,6.7,0.414,4800,Group_A,0.8085,1,0.4749,Declined
APP-01323,EU,EU_South,25-34,Full-time,95350,0.776,4.1,1,0.758,0,0,0.484,17400,Group_B,0.5767,1,0.2655,Declined
APP-01324,US,US_West,55+,Self-employed,31682,0.36,15.1,1,0.182,0,0,0.42,8900,Group_B,0.6264,1,0.3538,Declined
APP-01325,EU,EU_West,18-24,Full-time,21826,0.347,2.2,0,0.689,0,0,0.27,5500,Group_B,0.5155,1,0.1995,Declined
APP-01326,US,US_South,35-44,Full-time,82062,0.304,2.7,0,0.413,0,0,0.373,7800,Group_B,0.8235,1,0.4817,Manual Review
APP-01327,US,US_South,18-24,Full-time,34272,0.753,6.3,0,0.452,0,0,0.375,5600,Group_B,0.4931,0,0.2786,Declined
APP-01328,EU,EU_West,25-34,Part-time,35206,0.187,9.8,4,0.206,1,4.5,0.46,4300,Group_A,0.4605,1,0.2611,Declined
APP-01329,EU,EU_West,25-34,Full-time,33650,0.495,5.9,0,0.374,0,0,0.547,4100,Group_A,0.6264,1,0.3847,Declined
APP-01330,US,US_South,35-44,Full-time,76315,0.167,8.8,0,0.413,0,0,0.11,6400,Group_B,0.9204,1,0.5709,Manual Review
APP-01331,EU,EU_South,25-34,Full-time,61025,0.191,5,2,0.289,1,2.4,0.487,11200,Group_B,0.8993,1,0.4646,Declined
APP-01332,EU,EU_South,25-34,Student,36459,0.259,3,0,0.597,0,0,0.33,9000,Group_B,0.5882,1,0.3049,Declined
APP-01333,US,US_West,18-24,Unemployed,20592,0.432,2.9,0,0.326,0,0,0.305,4100,Group_A,0.4374,0,0.2111,Declined
APP-01334,EU,EU_South,25-34,Full-time,70244,0.335,6.2,0,0.51,0,0,0.392,7500,Group_A,0.8652,1,0.4392,Declined
APP-01335,EU,EU_North,55+,Full-time,130632,0.229,19.8,1,0.522,1,9,0.468,19000,Group_C,0.99,1,0.6144,Approved
APP-01336,EU,EU_West,55+,Full-time,38263,0.446,19.2,4,0.553,1,9.4,0.281,6700,Group_B,0.6769,1,0.3287,Declined
APP-01337,US,US_Midwest,25-34,Full-time,88591,0.124,2.6,1,0.32,0,0,0.083,7100,Group_C,0.9605,1,0.557,Manual Review
APP-01338,EU,EU_Central,35-44,Full-time,35661,0.353,8.9,1,0.348,1,6.5,0.201,8600,Group_B,0.799,0,0.4128,Declined
APP-01339,US,US_West,55+,Self-employed,43245,0.687,19.2,1,0.671,0,0,0.412,1000,Group_B,0.5429,1,0.2752,Declined
APP-01340,US,US_West,18-24,Full-time,24775,0.271,0.6,0,0.336,0,0,0.23,4700,Group_B,0.6991,0,0.367,Declined
APP-01341,US,US_Midwest,45-54,Unemployed,49720,0.425,14.5,4,0.391,0,0,0.84,10200,Group_C,0.241,0,0.1636,Declined
APP-01342,US,US_Midwest,55+,Full-time,67066,0.494,21.3,1,0.416,0,0,0.552,7300,Group_B,0.9087,1,0.551,Manual Review
APP-01343,EU,EU_Central,18-24,Self-employed,38803,0.625,0,3,0.737,1,0,0.59,7100,Group_B,0.0673,0,0,Declined
APP-01344,EU,EU_South,25-34,Full-time,45314,0.342,7,0,0.567,0,0,0.287,3800,Group_A,0.8886,0,0.549,Manual Review
APP-01345,EU,EU_West,55+,Full-time,72014,0.238,23.9,3,0.167,0,0,0.348,9800,Group_A,0.9198,1,0.5502,Manual Review
APP-01346,US,US_South,35-44,Full-time,53652,0.201,8.6,0,0.5,1,10,0.5,9100,Group_B,0.9654,1,0.522,Manual Review
APP-01347,US,US_South,18-24,Full-time,60625,0.282,3,0,0.187,1,6,0.573,12400,Group_A,0.8966,1,0.5261,Manual Review
APP-01348,US,US_South,25-34,Full-time,47735,0.434,6.3,0,0.461,1,6.5,0.382,10700,Group_A,0.8957,1,0.5828,Approved
APP-01349,EU,EU_South,35-44,Self-employed,149925,0.301,13.7,1,0.584,1,6.5,0.374,13400,Group_A,0.9798,1,0.6214,Approved
APP-01350,US,US_South,35-44,Unemployed,16617,0.535,10.4,3,0.473,0,0,0.575,4900,Group_A,0.0488,1,0,Declined
APP-01351,EU,EU_West,45-54,Full-time,66610,0.373,18.8,0,0.174,0,0,0.418,15200,Group_A,0.9008,1,0.4892,Manual Review
APP-01352,EU,EU_West,55+,Full-time,175295,0.067,20.8,1,0.583,0,0,0.156,24600,Group_A,0.99,1,0.6081,Approved
APP-01353,US,US_South,25-34,Full-time,57216,0.314,3.6,2,0.636,0,0,0.34,13100,Group_C,0.5124,1,0.2369,Declined
APP-01354,EU,EU_West,35-44,Full-time,49949,0.369,12.5,0,0.454,0,0,0.398,8800,Group_A,0.9368,1,0.5412,Manual Review
APP-01355,US,US_East,35-44,Full-time,99612,0.49,10.3,1,0.509,1,8.7,0.545,18600,Group_A,0.8445,1,0.4147,Declined
APP-01356,EU,EU_South,25-34,Part-time,37692,0.405,7.9,1,0.625,0,0,0.771,6100,Group_A,0.4995,0,0.2388,Declined
APP-01357,EU,EU_Central,25-34,Unemployed,16787,0.63,0,4,0.348,0,0,0.807,3600,Group_B,0.042,0,0,Declined
APP-01358,US,US_East,55+,Unemployed,19694,0.327,21,0,0.295,0,0,0.648,5200,Group_A,0.9628,1,0.5219,Manual Review
APP-01359,US,US_South,45-54,Full-time,260000,0.248,12.8,0,0.328,0,0,0.178,24600,Group_B,0.99,1,0.7426,Approved
APP-01360,EU,EU_South,35-44,Student,29370,0.173,6.5,0,0.894,1,8.8,0.465,3900,Group_B,0.6183,0,0.264,Declined
APP-01361,EU,EU_North,35-44,Self-employed,29038,0.135,7.6,0,0.408,0,0,0.81,500,Group_B,0.8063,1,0.4959,Manual Review
APP-01362,US,US_South,25-34,Full-time,146030,0.034,5.2,0,0.506,0,0,0.158,10900,Group_A,0.9845,1,0.5931,Approved
APP-01363,EU,EU_North,35-44,Full-time,99590,0.504,8.7,3,0.629,1,9.6,0.414,14800,Group_B,0.8456,0,0.485,Manual Review
APP-01364,EU,EU_West,35-44,Part-time,40026,0.397,8,0,0.514,1,6.8,0.671,12500,Group_A,0.7307,1,0.4668,Declined
APP-01365,EU,EU_West,35-44,Full-time,55357,0.367,10.7,2,0.206,0,0,0.262,9300,Group_C,0.7256,1,0.3761,Declined
APP-01366,US,US_Midwest,55+,Full-time,93519,0.108,21.8,0,0.136,1,5.5,0.52,21200,Group_B,0.99,1,0.7609,Approved
APP-01367,EU,EU_North,35-44,Full-time,80769,0.254,11.6,1,0.554,1,5,0.313,16300,Group_A,0.9478,1,0.5403,Manual Review
APP-01368,EU,EU_Central,25-34,Full-time,31342,0.237,8.3,1,0.549,0,0,0.403,2100,Group_A,0.8059,1,0.393,Declined
APP-01369,US,US_South,45-54,Full-time,214015,0.347,18.4,0,0.431,0,0,0.395,14100,Group_A,0.99,1,0.6747,Approved
APP-01370,US,US_Midwest,25-34,Student,22350,0.418,7,0,0.449,1,7.2,0.554,3800,Group_B,0.5611,1,0.2542,Declined
APP-01371,EU,EU_South,25-34,Self-employed,133444,0.192,10.6,2,0.144,0,0,0.318,20300,Group_A,0.969,1,0.672,Approved
APP-01372,US,US_East,25-34,Self-employed,101428,0.494,3.2,0,0.329,0,0,0.386,8000,Group_B,0.7651,0,0.479,Declined
APP-01373,EU,EU_West,25-34,Full-time,47522,0.607,4.9,0,0.64,0,0,0.488,9000,Group_A,0.6558,0,0.3507,Declined
APP-01374,US,US_South,45-54,Self-employed,116644,0.268,15.5,0,0.36,0,0,0.423,11100,Group_B,0.9751,1,0.5626,Manual Review
APP-01375,US,US_East,35-44,Full-time,56426,0.061,10.4,0,0.481,1,8.9,0.275,8000,Group_B,0.9718,1,0.5722,Manual Review
APP-01376,EU,EU_West,45-54,Full-time,34645,0.485,15.5,0,0.544,0,0,0.329,1500,Group_B,0.9055,1,0.4211,Declined
APP-01377,US,US_Midwest,35-44,Full-time,62490,0.2,13,0,0.393,0,0,0.412,10900,Group_B,0.9181,1,0.5818,Approved
APP-01378,US,US_West,25-34,Full-time,89173,0.262,6.5,0,0.228,1,10.2,0.122,17700,Group_A,0.9674,1,0.5523,Manual Review
APP-01379,US,US_South,45-54,Self-employed,70993,0.39,16.9,3,0.408,1,8.8,0.653,17200,Group_A,0.9078,1,0.5324,Manual Review
APP-01380,EU,EU_West,25-34,Full-time,54426,0.13,2.1,0,0.332,1,3.6,0.484,9900,Group_B,0.9343,1,0.4991,Manual Review
APP-01381,US,US_East,25-34,Full-time,124742,0.381,11.2,1,0.466,0,0,0.408,11700,Group_A,0.974,1,0.5073,Manual Review
APP-01382,US,US_West,35-44,Full-time,94691,0.254,10.3,1,0.31,0,0,0.332,17400,Group_A,0.939,1,0.595,Approved
APP-01383,EU,EU_South,25-34,Unemployed,19963,0.599,5.8,5,0.624,1,9.9,0.775,1400,Group_A,0.0206,0,0,Declined
APP-01384,US,US_West,18-24,Full-time,69970,0.382,1.7,2,0.773,0,0,0.67,5700,Group_A,0.3842,0,0.1561,Declined
APP-01385,EU,EU_North,35-44,Self-employed,90079,0.291,9.6,0,0.309,0,0,0.647,14200,Group_A,0.8878,1,0.4453,Declined
APP-01386,US,US_South,35-44,Full-time,27085,0.273,8.4,1,0.833,1,6.7,0.374,5100,Group_C,0.7676,1,0.3983,Declined
APP-01387,EU,EU_Central,35-44,Full-time,109449,0.166,9.8,0,0.504,0,0,0.304,12900,Group_A,0.9815,1,0.5628,Manual Review
APP-01388,US,US_West,55+,Unemployed,32238,0.482,15.8,0,0.359,0,0,0.845,4300,Group_B,0.5555,0,0.3258,Declined
APP-01389,EU,EU_North,35-44,Full-time,91082,0.492,9.3,2,0.331,0,0,0.229,20600,Group_A,0.8159,0,0.4334,Declined
APP-01390,US,US_Midwest,45-54,Full-time,119873,0.296,18.1,0,0.715,0,0,0.311,22700,Group_B,0.989,1,0.5867,Approved
APP-01391,US,US_South,25-34,Self-employed,50305,0.542,8.1,0,0.281,0,0,0.475,3900,Group_A,0.7052,1,0.3937,Declined
APP-01392,US,US_South,35-44,Full-time,98016,0.517,12,1,0.465,0,0,0.411,21100,Group_C,0.8688,1,0.4576,Declined
APP-01393,US,US_East,45-54,Part-time,27644,0.219,17.6,0,0.358,0,0,0.297,8600,Group_C,0.9682,1,0.5548,Manual Review
APP-01394,US,US_South,35-44,Full-time,108407,0.205,15,2,0.381,0,0,0.687,23500,Group_A,0.9386,1,0.5971,Approved
APP-01395,US,US_West,45-54,Full-time,215223,0.154,11.1,0,0.524,0,0,0.468,30000,Group_C,0.99,1,0.7609,Approved
APP-01396,EU,EU_West,25-34,Full-time,44477,0.437,2.8,0,0.343,1,2.6,0.715,5900,Group_C,0.7719,1,0.3908,Declined
APP-01397,US,US_East,18-24,Full-time,30375,0.306,0,1,0.365,1,0,0.257,6800,Group_B,0.3804,0,0.1965,Declined
APP-01398,US,US_West,35-44,Student,23895,0.432,7.8,0,0.532,0,0,0.438,3900,Group_B,0.4439,0,0.1548,Declined
APP-01399,EU,EU_North,25-34,Self-employed,72181,0.446,5.8,2,0.532,1,8.6,0.331,18000,Group_A,0.8287,1,0.4913,Manual Review
APP-01400,EU,EU_West,45-54,Full-time,49740,0.66,12.8,1,0.791,1,11,0.348,9800,Group_B,0.7001,1,0.2943,Declined
APP-01401,US,US_Midwest,25-34,Full-time,90126,0.586,7,0,0.337,1,8.1,0.611,10000,Group_A,0.7988,1,0.4349,Declined
APP-01402,US,US_West,55+,Self-employed,110149,0.247,21.1,0,0.527,0,0,0.329,16500,Group_A,0.99,1,0.6467,Approved
APP-01403,US,US_Midwest,55+,Full-time,97826,0.53,18.4,1,0.48,1,6.4,0.193,13900,Group_C,0.9509,1,0.5237,Manual Review
APP-01404,EU,EU_West,25-34,Full-time,33645,0.356,1.7,1,0.514,1,1.2,0.227,8800,Group_A,0.6825,0,0.3635,Declined
APP-01405,EU,EU_West,25-34,Full-time,97793,0.432,2.1,1,0.383,0,0,0.461,10100,Group_B,0.968,1,0.4995,Manual Review
APP-01406,US,US_West,55+,Full-time,105311,0.684,17.6,3,0.721,1,8.9,0.53,19000,Group_B,0.8725,1,0.4978,Manual Review
APP-01407,EU,EU_West,55+,Self-employed,102037,0.149,19.5,0,0.266,1,8.1,0.479,11600,Group_C,0.99,1,0.6885,Approved
APP-01408,EU,EU_North,35-44,Unemployed,38987,0.382,7.5,1,0.583,0,0,0.523,5300,Group_C,0.4161,0,0.2124,Declined
APP-01409,EU,EU_West,25-34,Full-time,82330,0.496,5.4,0,0.596,0,0,0.275,15900,Group_A,0.7322,1,0.4093,Declined
